brand,model,url,category,source,sourceType,sourceId
"RCA RCS13101EK-RB Refurbished Home Stereo System, Removable 7-inch Android Tablet, Black",RCS13101EK-RB,https://www.staples.com/rca-rcs13101ek-rb-refurbished-home-stereo-system-removable-7-inch-android-tablet-black/product_24288194,Android Tablets,Staples,retailer,6
"Proscan PLT8802-8GB Dual Core Tablet; Android Tablet 8""",CURPLT88028GB,https://www.staples.com/Proscan-PLT8802-8-Tablet-8-GB-Android-Jelly-Bean-Wi-Fi-Black/product_1106252,Android Tablets,Staples,retailer,6
"Ematic Sprout Channel Cubby™ 7"" Kids Tablet, 1GB RAM, Android 4.4 KitKat, Green/White/Blue",CUBBY,https://www.staples.com/Ematic-Sprout-Channel-Cubby-7-Kids-Tablet-1GB-RAM-Android-4-4-KitKat-Green-White-Blue/product_2596609,Android Tablets,Staples,retailer,6
"LINSAY F7XHDKIDSPURPLE 7"" Quad Core Tablet w/ Purple Kids Defender Case Android",F7XHDKIDSPURPLE,https://www.staples.com/LINSAY-F7XHDKIDSPURPLE-7-Quad-Core-Tablet-w-Purple-Kids-Defender-Case-Android/product_2566995,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab A SM-P580 10.1"" Tablet, 16GB, Android 6.0 Marshmallow, Black",SM-P580NZKAXAR,https://www.staples.com/Samsung-Galaxy-Tab-A-SM-P580-10-1-Tablet-16GB-Android-6-0-Marshmallow-Black/product_IM16C0422,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab E SM-T377 8"" Touchscreen Tablet, Android 6.0.1, Black",SM-T377AZKAATT,https://www.staples.com/Samsung-Galaxy-Tab-E-SM-T377-8-Touchscreen-Tablet-Android-6-0-1-Black/product_IM14N3924,Android Tablets,Staples,retailer,6
iView 7-inch 8GB Tablet with Android 4.2,93585200M,https://www.staples.com/iView-7-inch-8GB-Tablet-with-Android-4-2/product_551756,Android Tablets,Staples,retailer,6
"iView 7"" Tablet, 8 GB, Android Jelly Bean, Wi-Fi, Blue",93585193M,https://www.staples.com/iView-SupraPad-7-inch-8GB-Tablet-with-HDMI-Output/product_551758,Android Tablets,Staples,retailer,6
"Zebra® ET50 Series 8.3"" 32GB Android Tablet, Black (ET50PE-L15E-00US)",ET50PE-L15E-00US,https://www.staples.com/Zebra-ET50-Series-8-3-32GB-Android-Tablet-Black-ET50PE-L15E-00US/product_IM14D4691,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab E SM-T560 9.6"" Tablet, 16GB, Android 5.1 Lollipop, Black",SM-T560NZKUXAR,https://www.staples.com/Samsung-Galaxy-Tab-E-SM-T560-9-6-Tablet-16GB-Android-5-1-Lollipop-Black/product_2740051,Android Tablets,Staples,retailer,6
"LINSAY F10XHD 10"" Quad Core Tablet Android Black",F10XHD,https://www.staples.com/LINSAY-F10XHD-10-Quad-Core-Tablet-Android-Black/product_2549349,Android Tablets,Staples,retailer,6
"LINSAY F7XHD 7"" Quad Core Dual Camera Tablet Android Black",F7XHD,https://www.staples.com/LINSAY-F7XHD-7-Quad-Core-Dual-Camera-Tablet-Android-Black/product_2549348,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab A SM-T380 Tablet, 8"", 2GB, Qualcomm Snapdragon 425 Quad-core 1.40GHz, 32GB, Android 7.1 Nougat, 1280 x 800",SM-T380NZKEXAR,https://www.staples.com/samsung-galaxy-tab-a-sm-t380-tablet-8-2gb-qualcomm-snapdragon-425-quad-core-1-40ghz-32gb-android-7-1-nougat-1280-x-800/product_IM11DM607,Android Tablets,Staples,retailer,6
"LINSAY F10XHD 10"" Quad Core Tablet Android Black",F10XHD,https://www.staples.com/LINSAY-F10XHD-10-Quad-Core-Tablet-Android-Black/product_2549349,Android Tablets,Staples,retailer,6
Sungale 10 Inch Dual Camera Android Tablet,ID1032WTA,https://www.staples.com/Sungale-10-Inch-Dual-Camera-Android-Tablet/product_24001310,Android Tablets,Staples,retailer,6
Sungale 10 Inch Dual Camera Android Tablet,ID1032WTA,https://www.staples.com/Sungale-10-Inch-Dual-Camera-Android-Tablet/product_24001310,Android Tablets,Staples,retailer,6
AZT 10in Android Tablet Quad-core IPS-panel,AZT-TAB10-S970,https://www.staples.com/AZT-10in-Android-Tablet-Quad-core-IPS-panel/product_1240721,Android Tablets,Staples,retailer,6
AZT 10in Android Tablet Quad-core IPS-panel,AZT-TAB10-S970,https://www.staples.com/AZT-10in-Android-Tablet-Quad-core-IPS-panel/product_1240721,Android Tablets,Staples,retailer,6
"Acer ICONIA B3-A40-K5S2 Tablet, 10.1"", 2GB DDR3L SDRAM, MediaTek Cortex A35 MT8167 Quad-core 1.30GHz, 32GB, Android 7.0 Nougat",NT.LDVAA.001,https://www.staples.com/Acer-ICONIA-B3-A40-K5S2-Tablet-10-1-2GB-DDR3L-SDRAM-MediaTek-Cortex-A35-MT8167-Quad-core-1-30GHz-32GB-Android-7-0-Nougat/product_IM19W9710,Android Tablets,Staples,retailer,6
"Ematic Sprout Channel Cubby™ 7"" Kids Tablet, 1GB RAM, Android 4.4 KitKat, Green/White/Blue",CUBBY,https://www.staples.com/Ematic-Sprout-Channel-Cubby-7-Kids-Tablet-1GB-RAM-Android-4-4-KitKat-Green-White-Blue/product_2596609,Android Tablets,Staples,retailer,6
"Acer ICONIA B3-A40-K5S2 Tablet, 10.1"", 2GB DDR3L SDRAM, MediaTek Cortex A35 MT8167 Quad-core 1.30GHz, 32GB, Android 7.0 Nougat",NT.LDVAA.001,https://www.staples.com/Acer-ICONIA-B3-A40-K5S2-Tablet-10-1-2GB-DDR3L-SDRAM-MediaTek-Cortex-A35-MT8167-Quad-core-1-30GHz-32GB-Android-7-0-Nougat/product_IM19W9710,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab A SM-P580 10.1"" Tablet, 16GB, Android 6.0 Marshmallow, Black",SM-P580NZKAXAR,https://www.staples.com/Samsung-Galaxy-Tab-A-SM-P580-10-1-Tablet-16GB-Android-6-0-Marshmallow-Black/product_IM16C0422,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab E SM-T377 8"" Touchscreen Tablet, Android 6.0.1, Black",SM-T377AZKAATT,https://www.staples.com/Samsung-Galaxy-Tab-E-SM-T377-8-Touchscreen-Tablet-Android-6-0-1-Black/product_IM14N3924,Android Tablets,Staples,retailer,6
"LINSAY F7XHDKIDSPURPLE 7"" Quad Core Tablet w/ Purple Kids Defender Case Android",F7XHDKIDSPURPLE,https://www.staples.com/LINSAY-F7XHDKIDSPURPLE-7-Quad-Core-Tablet-w-Purple-Kids-Defender-Case-Android/product_2566995,Android Tablets,Staples,retailer,6
iView 7-inch 8GB Tablet with Android 4.2,93585200M,https://www.staples.com/iView-7-inch-8GB-Tablet-with-Android-4-2/product_551756,Android Tablets,Staples,retailer,6
"iView 7"" Tablet, 8 GB, Android Jelly Bean, Wi-Fi, Blue",93585193M,https://www.staples.com/iView-SupraPad-7-inch-8GB-Tablet-with-HDMI-Output/product_551758,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab E SM-T560 9.6"" Tablet, 16GB, Android 5.1 Lollipop, Black",SM-T560NZKUXAR,https://www.staples.com/Samsung-Galaxy-Tab-E-SM-T560-9-6-Tablet-16GB-Android-5-1-Lollipop-Black/product_2740051,Android Tablets,Staples,retailer,6
"Ematic EGQ347BL 7"" Tablet, 8GB, Android 5.0 Lollipop, Black",EGQ347BL,https://www.staples.com/Ematic-EGQ347BL-7-Tablet-8GB-Android-5-0-Lollipop-Black/product_24179318,Android Tablets,Staples,retailer,6
"Zebra® ET50 Series 8.3"" 32GB Android Tablet, Black (ET50PE-L15E-00US)",ET50PE-L15E-00US,https://www.staples.com/Zebra-ET50-Series-8-3-32GB-Android-Tablet-Black-ET50PE-L15E-00US/product_IM14D4691,Android Tablets,Staples,retailer,6
"Ematic PBS Playtime Pad PBSKD12 7"" Kids Tablet, 1GB RAM, Android 6.0 Marshmallow, Blue/Green",PBSKD12,https://www.staples.com/Ematic-PBS-Playtime-Pad-PBSKD12-7-Kids-Tablet-1GB-RAM-Android-6-0-Marshmallow-Blue-Green/product_2596610,Android Tablets,Staples,retailer,6
"LINSAY F10XHDB 10"" Quad Core Tablet w/ Black Case Android",F10XHDB,https://www.staples.com/LINSAY-F10XHDB-10-Quad-Core-Tablet-w-Black-Case-Android/product_2549353,Android Tablets,Staples,retailer,6
"Supersonic® Munchkins SC-774KT 7"" Kids Tablet, 4GB, Android 5.1 Lollipop, Pink",SC774KTPINK,https://www.staples.com/Supersonic-Munchkins-SC-774KT-7-Kids-Tablet-4GB-Android-5-1-Lollipop-Pink/product_2112568,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBK 7"" Quad Core Tablet w/ Black Keyboard Android",F7XHDBK,https://www.staples.com/LINSAY-F7XHDBK-7-Quad-Core-Tablet-w-Black-Keyboard-Android/product_2549350,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBK 10"" Quad Core Tablet w/ Black Keyboard Android",F10XHDBK,https://www.staples.com/LINSAY-F10XHDBK-10-Quad-Core-Tablet-w-Black-Keyboard-Android/product_2596706,Android Tablets,Staples,retailer,6
"LINSAY F7XHDB 7"" Quad Core Tablet w/ Black Case Android",F7XHDB,https://www.staples.com/LINSAY-F7XHDB-7-Quad-Core-Tablet-w-Black-Case-Android/product_2549352,Android Tablets,Staples,retailer,6
"RCA RCS13101EK-RB Refurbished Home Stereo System, Removable 7-inch Android Tablet, Black",RCS13101EK-RB,https://www.staples.com/rca-rcs13101ek-rb-refurbished-home-stereo-system-removable-7-inch-android-tablet-black/product_24288194,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBDS 10"" Quad Core Tablet w/ Silver Keyboard Android",F10XHDBDS,https://www.staples.com/LINSAY-F10XHDBDS-10-Quad-Core-Tablet-w-Silver-Keyboard-Android/product_2551722,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBKCOREDW 10"" Quad Core Tablet w/ Red Crocodile Style Keyboard Android",F10XHDBKCOREDW,https://www.staples.com/LINSAY-F10XHDBKCOREDW-10-Quad-Core-Tablet-w-Red-Crocodile-Style-Keyboard-Android/product_2554443,Android Tablets,Staples,retailer,6
"LINSAY F7XHD 7"" Quad Core Dual Camera Tablet Android Black",F7XHD,https://www.staples.com/LINSAY-F7XHD-7-Quad-Core-Dual-Camera-Tablet-Android-Black/product_2549348,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBKCOBROWN 10"" Quad Core Tablet w/ Brown Crocodile Style Keyboard Android",F10XHDBKCOBROWN,https://www.staples.com/LINSAY-F10XHDBKCOBROWN-10-Quad-Core-Tablet-w-Brown-Crocodile-Style-Keyboard-Android/product_2554442,Android Tablets,Staples,retailer,6
"LINSAY F10XHDKIDSPINK 10"" Quad Core Tablet w/ Pink Kids Defender Case Android",F10XHDKIDSPINK,https://www.staples.com/LINSAY-F10XHDKIDSPINK-10-Quad-Core-Tablet-w-Pink-Kids-Defender-Case-Android/product_2566901,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBCWHITE 10"" Quad Core Tablet w/ White Case Android",F10XHDBCWHITE,https://www.staples.com/LINSAY-F10XHDBCWHITE-10-Quad-Core-Tablet-w-White-Case-Android/product_2566864,Android Tablets,Staples,retailer,6
"LINSAY F7KPWP 7"" Quad Core Tablet w/ Purple Kids Defender Case Android and 1.5"" Smart Watch Kids Cam Selfie Pink",F7KPWP,https://www.staples.com/LINSAY-F7KPWP-7-Quad-Core-Tablet-w-Purple-Kids-Defender-Case-Android-and-1-5-Smart-Watch-Kids-Cam-Selfie-Pink/product_2566871,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab S3 SM-T820NZK/EJ-FT820 9.7"" Tablet Bundle, Android 7.0, Black",SM-T820NZK/EJ-FT820,https://www.staples.com/Samsung-Galaxy-Tab-S3-SM-T820NZK-EJ-FT820-9-7-Tablet-Bundle-Android-7-0-Black/product_IM19J4046,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBCBLUE 10"" Quad Core Tablet w/ Blue Case Android",F10XHDBCBLUE,https://www.staples.com/LINSAY-F10XHDBCBLUE-10-Quad-Core-Tablet-w-Blue-Case-Android/product_2567000,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBDG 10"" Quad Core Tablet w/ Golden Keyboard Android",F10XHDBDG,https://www.staples.com/LINSAY-F10XHDBDG-10-Quad-Core-Tablet-w-Golden-Keyboard-Android/product_2549418,Android Tablets,Staples,retailer,6
"Samsung Galaxy Tab A SM-T380 Tablet, 8"", 2GB, Qualcomm Snapdragon 425 Quad-core 1.40GHz, 32GB, Android 7.1 Nougat, 1280 x 800",SM-T380NZKEXAR,https://www.staples.com/samsung-galaxy-tab-a-sm-t380-tablet-8-2gb-qualcomm-snapdragon-425-quad-core-1-40ghz-32gb-android-7-1-nougat-1280-x-800/product_IM11DM607,Android Tablets,Staples,retailer,6
"Acer ICONIA B1-790-K21X Tablet, 7"", 1GB DDR3L SDRAM, MediaTek Cortex A53 MT8163 Quad-core 1.3GHZ, 16GB, Android 6.0 Marshmallow",NT.LDFAA.001,https://www.staples.com/Acer-ICONIA-B1-790-K21X-Tablet-7-1GB-DDR3L-SDRAM-MediaTek-Cortex-A53-MT8163-Quad-core-1-3GHZ-16GB-Android-6-0-Marshmallow/product_IM19W9711,Android Tablets,Staples,retailer,6
"Proscan PLT8802-8GB Dual Core Tablet; Android Tablet 8""",CURPLT88028GB,https://www.staples.com/Proscan-PLT8802-8-Tablet-8-GB-Android-Jelly-Bean-Wi-Fi-Black/product_1106252,Android Tablets,Staples,retailer,6
"Samsung SM-P580NZKAXAR 10.1"" Galaxy Tab A Tablet, 16GB, Android 6.0, Black",SM-P580NZKAXAR,https://www.staples.com/Samsung-SM-P580NZKAXAR-10-1-Galaxy-Tab-A-Tablet-16GB-Android-6-0-Black/product_IM14T7929,Android Tablets,Staples,retailer,6
"NuVision 10.1"" Android 5.0 Lollipop Tablet",TM101A530L,https://www.staples.com/NuVision-10-1-Android-5-0-Lollipop-Tablet-with-Case-Stand/product_1671838,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBCUSAS 10"" Quad Core Tablet w/ USA Style Case Android",F10XHDBCUSAS,https://www.staples.com/LINSAY-F10XHDBCUSAS-10-Quad-Core-Tablet-w-USA-Style-Case-Android/product_2571681,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBKCOBLACK 10"" Quad Core Tablet w/ Black Crocodile Style Keyboard Android",F10XHDBKCOBLACK,https://www.staples.com/LINSAY-F10XHDBKCOBLACK-10-Quad-Core-Tablet-w-Black-Crocodile-Style-Keyboard-Android/product_2571682,Android Tablets,Staples,retailer,6
"LINSAY F10XHDKIDSBLUE 10"" Quad Core Tablet w/ Blue Kids Defender Case Android",F10XHDKIDSBLUE,https://www.staples.com/LINSAY-F10XHDKIDSBLUE-10-Quad-Core-Tablet-w-Blue-Kids-Defender-Case-Android/product_2571683,Android Tablets,Staples,retailer,6
"LINSAY F7KBWB 7"" Quad Core Tablet w/ Blue Kids Defender Case Android and 1.5"" Smart Watch Kids Cam Selfie Blue",F7KBWB,https://www.staples.com/LINSAY-F7KBWB-7-Quad-Core-Tablet-w-Blue-Kids-Defender-Case-Android-and-1-5-Smart-Watch-Kids-Cam-Selfie-Blue/product_2566872,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBKB 7"" Quad Core Tablet w/ Blue Keyboard, Earphones and Stylus Pen Android",F7XHDBKB,https://www.staples.com/LINSAY-F7XHDBKB-7-Quad-Core-Tablet-w-Blue-Keyboard-Earphones-and-Stylus-Pen-Android/product_2548517,Android Tablets,Staples,retailer,6
"LINSAY F10XHDCKBAG 10"" Quad Core Tablet w/ Black Keyboard and Bag Pack Android",F10XHDCKBAG,https://www.staples.com/LINSAY-F10XHDCKBAG-10-Quad-Core-Tablet-w-Black-Keyboard-and-Bag-Pack-Android/product_2596922,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBCBLUEPOLO 7"" Quad Core Tablet w/ Blue Case Android",F7XHDBCBLUEPOLO,https://www.staples.com/LINSAY-F7XHDBCBLUEPOLO-7-Quad-Core-Tablet-w-Blue-Case-Android/product_2566996,Android Tablets,Staples,retailer,6
"LINSAY F10XHDBCLBROWN 10"" Quad Core Tablet w/ Brown Case Android",F10XHDBCLBROWN,https://www.staples.com/LINSAY-F10XHDBCLBROWN-10-Quad-Core-Tablet-w-Brown-Case-Android/product_2567001,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBKR 7"" Quad Core Tablet w/ Red Keyboard, Earphones and Stylus Pen Android",F7XHDBKR,https://www.staples.com/LINSAY-F7XHDBKR-7-Quad-Core-Tablet-w-Red-Keyboard-Earphones-and-Stylus-Pen-Android/product_2549351,Android Tablets,Staples,retailer,6
"LINSAY F10XHDKIDSBAGB 10"" Quad Core Tablet w/ Blue Kids Defender Case and Bag Pack Android",F10XHDKIDSBAGB,https://www.staples.com/LINSAY-F10XHDKIDSBAGB-10-Quad-Core-Tablet-w-Blue-Kids-Defender-Case-and-Bag-Pack-Android/product_2566945,Android Tablets,Staples,retailer,6
"LINSAY F10XHDKIDSBAGG 10"" Quad Core Tablet w/ Green Kids Defender Case and Bag Pack Android",F10XHDKIDSBAGG,https://www.staples.com/LINSAY-F10XHDKIDSBAGG-10-Quad-Core-Tablet-w-Green-Kids-Defender-Case-and-Bag-Pack-Android/product_2566969,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBCLPINK 7"" Quad Core Tablet w/ Pink Case Android",F7XHDBCLPINK,https://www.staples.com/LINSAY-F7XHDBCLPINK-7-Quad-Core-Tablet-w-Pink-Case-Android/product_2566997,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBKPURPLE 7"" Quad Core Tablet w/ Purple Keyboard Android",F7XHDBKPURPLE,https://www.staples.com/LINSAY-F7XHDBKPURPLE-7-Quad-Core-Tablet-w-Purple-Keyboard-Android/product_2572015,Android Tablets,Staples,retailer,6
"LINSAY F7XHDKIDSGREEN 7"" Quad Core Tablet w/ Green Kids Defender Case Android",F7XHDKIDSGREEN,https://www.staples.com/LINSAY-F7XHDKIDSGREEN-7-Quad-Core-Tablet-w-Green-Kids-Defender-Case-Android/product_2572014,Android Tablets,Staples,retailer,6
"LINSAY F7XHDKIDSBLUE 7"" Quad Core Tablet w/ Blue Kids Defender Case Android",F7XHDKIDSBLUE,https://www.staples.com/LINSAY-F7XHDKIDSBLUE-7-Quad-Core-Tablet-w-Blue-Kids-Defender-Case-Android/product_2566999,Android Tablets,Staples,retailer,6
"LINSAY F7XHDKIDS 7"" Quad Core Tablet w/ Yellow Kids Defender Case Android",F7XHDKIDS,https://www.staples.com/LINSAY-F7XHDKIDS-7-Quad-Core-Tablet-w-Yellow-Kids-Defender-Case-Android/product_2549355,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBKSPINK 7"" Quad Core Tablet w/ Pink Keyboard Android",F7XHDBKSPINK,https://www.staples.com/LINSAY-F7XHDBKSPINK-7-Quad-Core-Tablet-w-Pink-Keyboard-Android/product_2566998,Android Tablets,Staples,retailer,6
"LINSAY F10KBWB 10"" Quad Core Tablet w/ Blue Kids Defender Case Android and 1.5"" Smart Watch Kids Cam Selfie Blue",F10KBWB,https://www.staples.com/LINSAY-F10KBWB-10-Quad-Core-Tablet-w-Blue-Kids-Defender-Case-Android-and-1-5-Smart-Watch-Kids-Cam-Selfie-Blue/product_2566866,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBLKZEBRA 7"" Quad Core Tablet w/ Zebra Style Keyboard Android",F7XHDBLKZEBRA,https://www.staples.com/LINSAY-F7XHDBLKZEBRA-7-Quad-Core-Tablet-w-Zebra-Style-Keyboard-Android/product_2572017,Android Tablets,Staples,retailer,6
"LINSAY F7XHDCKBAG 7"" Quad Core Tablet w/ Black Keyboard and Bag Pack Android",F7XHDCKBAG,https://www.staples.com/LINSAY-F7XHDCKBAG-7-Quad-Core-Tablet-w-Black-Keyboard-and-Bag-Pack-Android/product_2566980,Android Tablets,Staples,retailer,6
"LINSAY F7XHDKIDSBAG 7"" Quad Core Tablet w/ Yellow Kids Defender Case and Bag Pack Android",F7XHDKIDSBAG,https://www.staples.com/LINSAY-F7XHDKIDSBAG-7-Quad-Core-Tablet-w-Yellow-Kids-Defender-Case-and-Bag-Pack-Android/product_2566970,Android Tablets,Staples,retailer,6
"LINSAY F7XHDBCNYS 7"" Quad Core Tablet w/ New York Style Case Android",F7XHDBCNYS,https://www.staples.com/LINSAY-F7XHDBCNYS-7-Quad-Core-Tablet-w-New-York-Style-Case-Android/product_2572019,Android Tablets,Staples,retailer,6
"Supersonic 7"" Tablet, 4 GB, Android Jelly Bean, Wi-Fi, Black",93584067M,https://www.staples.com/Supersonic-7-Tablet-4-GB-Android-Jelly-Bean-Wi-Fi-Black/product_284096,Android Tablets,Staples,retailer,6
"LINSAY F10KPWP 10"" Quad Core Tablet w/ Pink Kids Defender Case Android and 1.5"" Smart Watch Kids Cam Selfie Pink",F10KPWP,https://www.staples.com/LINSAY-F10KPWP-10-Quad-Core-Tablet-w-Pink-Kids-Defender-Case-Android-and-1-5-Smart-Watch-Kids-Cam-Selfie-Pink/product_2566865,Android Tablets,Staples,retailer,6
"Zeki Tbdv986w 9"" Android 5.1 Quad-core 8gb Tablet With Dvd Player",GPXTBDV986W,https://www.staples.com/Zeki-Tbdv986w-9-Android-5-1-Quad-core-8gb-Tablet-With-Dvd-Player/product_23983116,Android Tablets,Staples,retailer,6
"Naxa 7"" Core Android 5.1 8GB Tablet",NAXNID7015,https://www.staples.com/Naxa-7-Core-Android-5-1-8GB-Tablet/product_2141687,Android Tablets,Staples,retailer,6
"Axess TA2510-7 7"" Tablet, Android Jelly Bean, Black",93584772M,https://www.staples.com/Axess-TA2510-7-7-Tablet-Android-Jelly-Bean-Black/product_477797,Android Tablets,Staples,retailer,6
"Naxa 10.1"" Core Android 5.1 8GB Tablet",NAXNID1002,https://www.staples.com/Naxa-10-1-Core-Android-5-1-8GB-Tablet/product_2141688,Android Tablets,Staples,retailer,6
Supersonic 9-Inch 8GB Tablet with 1.2 GHz Processor and Android 4.1,93584060M,https://www.staples.com/Supersonic-9-Inch-8GB-Tablet-with-1-2-GHz-Processor-and-Android-4-1/product_284089,Android Tablets,Staples,retailer,6
"MIMO MONITORS Adapt-IQ MCT-10QDS 10.1"" Digital Signage Tablet, 8GB, Android 4.4",MCT-10QDS,https://www.staples.com/MIMO-MONITORS-Adapt-IQ-MCT-10QDS-10-1-Digital-Signage-Tablet-8GB-Android-4-4/product_IM13G9441,Android Tablets,Staples,retailer,6
"MIMO MONITORS Adapt-IQ MCT-10QDS-POE 10.1"" Digital Signage Tablet with PoE, 8GB, Android 4.4",MCT-10QDS-POE,https://www.staples.com/MIMO-MONITORS-Adapt-IQ-MCT-10QDS-POE-10-1-Digital-Signage-Tablet-with-PoE-8GB-Android-4-4/product_IM13G9442,Android Tablets,Staples,retailer,6
Supersonic SV-7 7-inch 4GB Tablet with Android Jelly Bean,93584986M,https://www.staples.com/Supersonic-SV-7-7-inch-4GB-Tablet-with-Android-Jelly-Bean/product_551712,Android Tablets,Staples,retailer,6
iView 7-inch 4GB Tablet with Android 4.2 and HDMI Output,93584768M,https://www.staples.com/iView-7-inch-4GB-Tablet-with-Android-4-2-and-HDMI-Output/product_478410,Android Tablets,Staples,retailer,6
"Honeywell® ScanPal EDA70 Enterprise 7"" Tablet, 2GB RAM, Android 7.1 Nougat",EDA70-0-C121SNGUK,https://www.staples.com/honeywell-scanpal-eda70-enterprise-7-tablet-2gb-ram-android-7-1-nougat/product_IM19Z8128,Android Tablets,Staples,retailer,6
"Naxa 9"" Core Tablet with Android OS 7.1 & GMS Certification(NID-9009)",NAXID9009,https://www.staples.com/naxa-9-core-tablet-with-android-os-7-1-gms-certification-nid-9009/product_24329492,Android Tablets,Staples,retailer,6
"Ematic EGQ347BL 7"" HD Quad-Core Android 5.0 8GB Tablet with Bluetooth",SHAGEGQ347BL,https://www.staples.com/ematic-egq347bl-7-hd-quad-core-android-5-0-8gb-tablet-with-bluetooth/product_24329493,Android Tablets,Staples,retailer,6
"Naxa 7"" Core Tablet with Android OS 7.1 & GMS Certification(NID-7019)",NAXID7019,https://www.staples.com/naxa-7-core-tablet-with-android-os-7-1-gms-certification-nid-7019/product_24329490,Android Tablets,Staples,retailer,6
"Acer Iconia One 10 B3-A40FHD-K0MW Tablet, 10.1"", 2GB DDR3L SDRAM, MediaTek Cortex A35 MT8167A Quad-core 1.50GHz, 32GB",NT.LE0AA.002,https://www.staples.com/acer-iconia-one-10-b3-a40fhd-k0mw-tablet-10-1-2gb-ddr3l-sdram-mediatek-cortex-a35-mt8167a-quad-core-1-50ghz-32gb/product_IM12KC753,Android Tablets,Staples,retailer,6
"Supersonic® Matrix MID 9"" Touchscreen 8GB Tablet",93584989M,https://www.staples.com/Supersonic-Matrix-MID-9-Tablet-8-GB-Android-Jelly-Bean-Wi-Fi-Black/product_551751,Android Tablets,Staples,retailer,6
"Acer ICONIA B1-780-K6C3 Tablet, 7"", 1 GB DDR3L SDRAM, MediaTek Cortex A53 MT8163 Quad-core (4 Core) 1.30 GHz, 16 GB",NT.LCJAA.002,https://www.staples.com/acer-iconia-b1-780-k6c3-tablet-7-1-gb-ddr3l-sdram-mediatek-cortex-a53-mt8163-quad-core-4-core-1-30-ghz-16-gb/product_IM13FQ273,Android Tablets,Staples,retailer,6
"Samsung SM-T813 9.7"" Galaxy Tab S2, 3GB RAM, Android 6.0, Gold",SM-T813NZDEXAR,https://www.staples.com/Samsung-SM-T813-9-7-Galaxy-Tab-S2-3GB-RAM-Android-6-0-Gold/product_IM11Y8718,Android Tablets,Staples,retailer,6
"Rand Mcnally Intelliroute 8"" TND Tablet",RDY0528013076,https://www.staples.com/Rand-Mcnally-Intelliroute-8-TND-Tablet/product_1641644,Android Tablets,Staples,retailer,6
"Acer Chromebook Tab 10 D651N D651N-K9WT Chromebook Tablet, 9.7"", 4 GB LPDDR3, Rockchip RK33XX RK3399 2 GHz, 32 GB",NX.H0BAA.001,https://www.staples.com/acer-chromebook-tab-10-d651n-d651n-k9wt-chromebook-tablet-9-7-4-gb-lpddr3-rockchip-rk33xx-rk3399-2-ghz-32-gb/product_IM13BU417,Android Tablets,Staples,retailer,6
iView SupraPad 7-inch 8GB Tablet with Dual-Core 1.2 GHz Processor,93585192M,https://www.staples.com/iView-SupraPad-7-inch-8GB-Tablet-with-Dual-Core-1-2-GHz-Processor/product_551784,Android Tablets,Staples,retailer,6
"Samsung SM-T813 9.7"" Galaxy Tab S2, 3GB RAM, Android 6.0, White",SM-T813NZWEXAR,https://www.staples.com/Samsung-SM-T813-9-7-Galaxy-Tab-S2-3GB-RAM-Android-6-0-White/product_IM11Y8717,Android Tablets,Staples,retailer,6
"Samsung SM-T713 8"" Galaxy Tab S2, 3GB RAM, Android 6.0, Black",SM-T713NZKEXAR,https://www.staples.com/Samsung-SM-T713-8-Galaxy-Tab-S2-3GB-RAM-Android-6-0-Black/product_IM11Y8719,Android Tablets,Staples,retailer,6
"Samsung SM-T713 8"" Galaxy Tab S2, 3GB RAM, Android 6.0, White",SM-T713NZWEXAR,https://www.staples.com/Samsung-SM-T713-8-Galaxy-Tab-S2-3GB-RAM-Android-6-0-White/product_IM11Y8720,Android Tablets,Staples,retailer,6
"Samsung SM-T713 8"" Galaxy Tab S2, 3GB RAM, Android 6.0, Gold",SM-T713NZDEXAR,https://www.staples.com/Samsung-SM-T713-8-Galaxy-Tab-S2-3GB-RAM-Android-6-0-Gold/product_IM11Y8721,Android Tablets,Staples,retailer,6
"Amazon 6"" Black Kindle E-reader",B00ZV9PXP2,https://www.staples.com/New-6-Black-Kindle-E-reader/product_2424943,Android Tablets,Staples,retailer,6
